iter,t,x,y,theta,vx,vy
429,10.725000,1102.307792,323.000000,0.000000,1.800000,0.000000
430,10.750000,1103.200649,323.000000,0.000000,1.800000,0.000000
431,10.775000,1104.093507,323.000000,0.000000,1.800000,0.000000
432,10.800000,1104.986364,323.000000,0.000000,1.800000,0.000000
433,10.825000,1105.879221,323.000000,0.000000,1.800000,0.000000
434,10.850000,1106.772078,323.000000,0.000000,1.800000,0.000000
435,10.875000,1107.664935,323.000000,0.000000,1.800000,0.000000
436,10.900000,1108.557792,323.000000,0.000000,1.800000,0.000000
437,10.925000,1109.450649,323.000000,0.000000,1.800000,0.000000
438,10.950000,1110.343507,323.000000,0.000000,1.800000,0.000000
439,10.975000,1111.236364,323.000000,0.000000,1.800000,0.000000
440,11.000000,1112.129221,323.000000,0.000000,1.800000,0.000000
441,11.025000,1113.022078,323.000000,0.000000,1.800000,0.000000
442,11.050000,1113.914935,323.000000,0.000000,1.800000,0.000000
443,11.075000,1114.807792,323.000000,0.000000,1.800000,0.000000
444,11.100000,1115.700649,323.000000,0.000000,1.800000,0.000000
445,11.125000,1116.593507,323.000000,0.000000,1.800000,0.000000
446,11.150000,1117.486364,323.000000,0.000000,1.800000,0.000000
447,11.175000,1118.379221,323.000000,0.000000,1.800000,0.000000
448,11.200000,1119.272078,323.000000,0.000000,1.800000,0.000000
449,11.225000,1120.164935,323.000000,0.000000,1.800000,0.000000
450,11.250000,1121.057792,323.000000,0.000000,1.800000,0.000000
451,11.275000,1121.950649,323.000000,0.000000,1.800000,0.000000
452,11.300000,1122.843507,323.000000,0.000000,1.800000,0.000000
453,11.325000,1123.736364,323.000000,0.000000,1.800000,0.000000
454,11.350000,1124.629221,323.000000,0.000000,1.800000,0.000000
455,11.375000,1125.522078,323.000000,0.000000,1.800000,0.000000
456,11.400000,1126.414935,323.000000,0.000000,1.800000,0.000000
457,11.425000,1127.307792,323.000000,0.000000,1.800000,0.000000
458,11.450000,1128.200649,323.000000,0.000000,1.800000,0.000000
459,11.475000,1129.093507,323.000000,0.000000,1.800000,0.000000
460,11.500000,1129.986364,323.000000,0.000000,1.800000,0.000000
461,11.525000,1130.879221,323.000000,0.000000,1.800000,0.000000
462,11.550000,1131.772078,323.000000,0.000000,1.800000,0.000000
463,11.575000,1132.664935,323.000000,0.000000,1.800000,0.000000
464,11.600000,1133.557792,323.000000,0.000000,1.800000,0.000000
465,11.625000,1134.450649,323.000000,0.000000,1.800000,0.000000
466,11.650000,1135.343507,323.000000,0.000000,1.800000,0.000000
467,11.675000,1136.236364,323.000000,0.000000,1.800000,0.000000
468,11.700000,1137.129221,323.000000,0.000000,1.800000,0.000000
469,11.725000,1138.022078,323.000000,0.000000,1.800000,0.000000
470,11.750000,1138.914935,323.000000,0.000000,1.800000,0.000000
471,11.775000,1139.807792,323.000000,0.000000,1.800000,0.000000
472,11.800000,1140.700649,323.000000,0.000000,1.800000,0.000000
473,11.825000,1141.419672,323.419672,0.528326,1.554574,0.907359
474,11.850000,1142.072150,324.000000,0.726940,1.344981,1.196255
475,11.875000,1142.965007,324.000000,0.000000,1.800000,0.000000
476,11.900000,1143.606602,324.606602,0.757371,1.307961,1.236624
477,11.925000,1144.237947,325.237947,0.785398,1.272792,1.272792
478,11.950000,1144.869292,325.869292,0.785398,1.272792,1.272792
479,11.975000,1145.500638,326.500638,0.785398,1.272792,1.272792
480,12.000000,1146.131983,327.131983,0.785398,1.272792,1.272792
481,12.025000,1146.763328,327.763328,0.785398,1.272792,1.272792
482,12.050000,1147.394674,328.394674,0.785398,1.272792,1.272792
483,12.075000,1148.026019,329.026019,0.785398,1.272792,1.272792
484,12.100000,1148.657364,329.657364,0.785398,1.272792,1.272792
485,12.125000,1149.288710,330.288710,0.785398,1.272792,1.272792
486,12.150000,1149.920055,330.920055,0.785398,1.272792,1.272792
487,12.175000,1150.551400,331.551400,0.785398,1.272792,1.272792
488,12.200000,1151.182746,332.182746,0.785398,1.272792,1.272792
489,12.225000,1151.814091,332.814091,0.785398,1.272792,1.272792
490,12.250000,1152.445436,333.445436,0.785398,1.272792,1.272792
491,12.275000,1153.076782,334.076782,0.785398,1.272792,1.272792
492,12.300000,1153.708127,334.708127,0.785398,1.272792,1.272792
493,12.325000,1154.339473,335.339473,0.785398,1.272792,1.272792
494,12.350000,1154.970818,335.970818,0.785398,1.272792,1.272792
495,12.375000,1155.602163,336.602163,0.785398,1.272792,1.272792
496,12.400000,1156.233509,337.233509,0.785398,1.272792,1.272792
497,12.425000,1156.864854,337.864854,0.785398,1.272792,1.272792
498,12.450000,1157.496199,338.496199,0.785398,1.272792,1.272792
499,12.475000,1158.127545,339.127545,0.785398,1.272792,1.272792
500,12.500000,1158.758890,339.758890,0.785398,1.272792,1.272792
501,12.525000,1159.390235,340.390235,0.785398,1.272792,1.272792
502,12.550000,1160.000000,341.030520,0.809808,1.241347,1.303479
503,12.575000,1160.000000,341.923377,1.570796,0.000000,1.800000
504,12.600000,1160.577164,342.577164,0.847565,1.191259,1.349408
505,12.625000,1161.000000,343.294877,1.038398,0.913682,1.550866
506,12.650000,1161.132748,344.132748,1.413667,0.281670,1.777825
507,12.675000,1161.764094,344.764094,0.785398,1.272792,1.272792
508,12.700000,1162.000000,345.559235,1.282384,0.511975,1.725654
509,12.725000,1162.000000,346.452092,1.570796,0.000000,1.800000
510,12.750000,1162.000000,347.344950,1.570796,0.000000,1.800000
511,12.775000,1162.000000,348.237807,1.570796,0.000000,1.800000
512,12.800000,1162.092393,349.092393,1.463100,0.193479,1.789571
513,12.825000,1162.723739,349.723739,0.785398,1.272792,1.272792
514,12.850000,1163.000000,350.502165,1.229765,0.602026,1.696339
515,12.875000,1163.000000,351.395022,1.570796,0.000000,1.800000
516,12.900000,1163.000000,352.287879,1.570796,0.000000,1.800000
517,12.925000,1163.000000,353.180736,1.570796,0.000000,1.800000
518,12.950000,1163.052038,354.052038,1.511143,0.107313,1.796798
519,12.975000,1163.683384,354.683384,0.785398,1.272792,1.272792
520,13.000000,1164.000000,355.445094,1.176859,0.690889,1.662129
521,13.025000,1164.000000,356.337951,1.570796,0.000000,1.800000
522,13.050000,1164.163206,357.163206,1.375551,0.349212,1.765800
523,13.075000,1164.794551,357.794551,0.785398,1.272792,1.272792
524,13.100000,1165.000000,358.602309,1.321733,0.443693,1.744459
525,13.125000,1165.000000,359.495166,1.570796,0.000000,1.800000
526,13.150000,1165.000000,360.388023,1.570796,0.000000,1.800000
527,13.175000,1165.000000,361.280880,1.570796,0.000000,1.800000
528,13.200000,1165.122851,362.122851,1.425910,0.259884,1.781140
529,13.225000,1165.754196,362.754196,0.785398,1.272792,1.272792
530,13.250000,1166.000000,363.545238,1.269521,0.534129,1.718926
531,13.275000,1166.000000,364.438095,1.570796,0.000000,1.800000
532,13.300000,1166.000000,365.330952,1.570796,0.000000,1.800000
533,13.325000,1166.000000,366.223810,1.570796,0.000000,1.800000
534,13.350000,1166.000000,367.116667,1.570796,0.000000,1.800000
535,13.375000,1166.000000,368.009524,1.570796,0.000000,1.800000
536,13.400000,1166.000000,368.902381,1.570796,0.000000,1.800000
537,13.425000,1166.000000,369.795238,1.570796,0.000000,1.800000
538,13.450000,1166.000000,370.688095,1.570796,0.000000,1.800000
539,13.475000,1166.000000,371.580952,1.570796,0.000000,1.800000
540,13.500000,1166.000000,372.473810,1.570796,0.000000,1.800000
541,13.525000,1166.000000,373.366667,1.570796,0.000000,1.800000
542,13.550000,1166.000000,374.259524,1.570796,0.000000,1.800000
543,13.575000,1166.000000,375.152381,1.570796,0.000000,1.800000
544,13.600000,1166.000000,376.045238,1.570796,0.000000,1.800000
545,13.625000,1166.000000,376.938095,1.570796,0.000000,1.800000
546,13.650000,1166.000000,377.830952,1.570796,0.000000,1.800000
547,13.675000,1166.000000,378.723810,1.570796,0.000000,1.800000
548,13.700000,1166.000000,379.616667,1.570796,0.000000,1.800000
549,13.725000,1166.000000,380.509524,1.570796,0.000000,1.800000
550,13.750000,1166.000000,381.402381,1.570796,0.000000,1.800000
551,13.775000,1166.000000,382.295238,1.570796,0.000000,1.800000
552,13.800000,1166.000000,383.188095,1.570796,0.000000,1.800000
553,13.825000,1166.000000,384.080952,1.570796,0.000000,1.800000
554,13.850000,1166.000000,384.973810,1.570796,0.000000,1.800000
555,13.875000,1166.000000,385.866667,1.570796,0.000000,1.800000
556,13.900000,1166.000000,386.759524,1.570796,0.000000,1.800000
557,13.925000,1166.000000,387.652381,1.570796,0.000000,1.800000
558,13.950000,1166.000000,388.545238,1.570796,0.000000,1.800000
559,13.975000,1166.000000,389.438095,1.570796,0.000000,1.800000
560,14.000000,1166.000000,390.330952,1.570796,0.000000,1.800000
561,14.025000,1166.000000,391.223810,1.570796,0.000000,1.800000
562,14.050000,1166.000000,392.116667,1.570796,0.000000,1.800000
563,14.075000,1166.000000,393.009524,1.570796,0.000000,1.800000
564,14.100000,1166.000000,393.902381,1.570796,0.000000,1.800000
565,14.125000,1166.000000,394.795238,1.570796,0.000000,1.800000
566,14.150000,1166.000000,395.688095,1.570796,0.000000,1.800000
567,14.175000,1166.410795,396.410795,1.053923,0.889496,1.564863
568,14.200000,1167.000000,397.059596,0.833500,1.210120,1.332520
569,14.225000,1167.000000,397.952453,1.570796,0.000000,1.800000
570,14.250000,1167.000000,398.845310,1.570796,0.000000,1.800000
571,14.275000,1167.000000,399.738167,1.570796,0.000000,1.800000
572,14.300000,1167.000000,400.631025,1.570796,0.000000,1.800000
573,14.325000,1167.370440,401.370440,1.106357,0.806260,1.609331
574,14.350000,1168.000000,402.002525,0.787400,1.270242,1.275337
575,14.375000,1168.000000,402.895382,1.570796,0.000000,1.800000
576,14.400000,1168.000000,403.788240,1.570796,0.000000,1.800000
577,14.425000,1168.000000,404.681097,1.570796,0.000000,1.800000
578,14.450000,1168.000000,405.573954,1.570796,0.000000,1.800000
579,14.475000,1168.330085,406.330085,1.159188,0.720151,1.649661
580,14.500000,1168.961431,406.961431,0.785398,1.272792,1.272792
581,14.525000,1169.000000,407.838312,1.526840,0.079096,1.798261
582,14.550000,1169.000000,408.731169,1.570796,0.000000,1.800000
583,14.575000,1169.441253,409.441253,1.014783,0.950048,1.528859
584,14.600000,1170.000000,410.102670,0.869345,1.161589,1.375031
585,14.625000,1170.000000,410.995527,1.570796,0.000000,1.800000
586,14.650000,1170.628182,411.628182,0.788946,1.268269,1.277300
587,14.675000,1171.000000,412.367027,1.104559,0.809152,1.607879
588,14.700000,1171.000000,413.259885,1.570796,0.000000,1.800000
589,14.725000,1171.108005,414.108005,1.444132,0.227387,1.785580
590,14.750000,1171.739350,414.739350,0.785398,1.272792,1.272792
591,14.775000,1172.000000,415.524242,1.250171,0.567288,1.708269
592,14.800000,1172.000000,416.417100,1.570796,0.000000,1.800000
593,14.825000,1171.780827,417.219173,1.837542,-0.474468,1.736341
594,14.850000,1171.149482,417.850518,2.356194,-1.272792,1.272792
595,14.875000,1171.000000,418.681458,1.748788,-0.318696,1.771562
596,14.900000,1170.593898,419.406102,2.081601,-0.879983,1.570233
597,14.925000,1170.000000,420.052958,2.313538,-1.217358,1.325911
598,14.950000,1170.000000,420.945815,1.570796,0.000000,1.800000
599,14.975000,1170.000000,421.838673,1.570796,0.000000,1.800000
600,15.000000,1170.000000,422.731530,1.570796,0.000000,1.800000
601,15.025000,1170.000000,423.624387,1.570796,0.000000,1.800000
602,15.050000,1169.634253,424.365747,2.029106,-0.796380,1.614243
603,15.075000,1169.002908,424.997092,2.356194,-1.272792,1.272792
604,15.100000,1169.000000,425.888745,1.574058,-0.005870,1.799990
605,15.125000,1169.000000,426.781602,1.570796,0.000000,1.800000
606,15.150000,1169.000000,427.674459,1.570796,0.000000,1.800000
607,15.175000,1169.000000,428.567316,1.570796,0.000000,1.800000
608,15.200000,1168.674608,429.325392,1.976248,-0.709980,1.654064
609,15.225000,1168.043263,429.956737,2.356194,-1.272792,1.272792
610,15.250000,1168.000000,430.831674,1.620203,-0.088896,1.797804
611,15.275000,1168.000000,431.724531,1.570796,0.000000,1.800000
612,15.300000,1168.000000,432.617388,1.570796,0.000000,1.800000
613,15.325000,1168.000000,433.510245,1.570796,0.000000,1.800000
614,15.350000,1168.000000,434.403103,1.570796,0.000000,1.800000
615,15.375000,1168.000000,435.295960,1.570796,0.000000,1.800000
616,15.400000,1168.000000,436.188817,1.570796,0.000000,1.800000
617,15.425000,1168.000000,437.081674,1.570796,0.000000,1.800000
618,15.450000,1168.000000,437.974531,1.570796,0.000000,1.800000
619,15.475000,1167.386664,438.613336,2.335857,-1.246645,1.298413
620,15.500000,1167.000000,439.346032,2.056379,-0.840103,1.591925
621,15.525000,1167.000000,440.238889,1.570796,0.000000,1.800000
622,15.550000,1167.000000,441.131746,1.570796,0.000000,1.800000
623,15.575000,1167.000000,442.024603,1.570796,0.000000,1.800000
624,15.600000,1167.000000,442.917460,1.570796,0.000000,1.800000
625,15.625000,1167.000000,443.810318,1.570796,0.000000,1.800000
626,15.650000,1167.000000,444.703175,1.570796,0.000000,1.800000
627,15.675000,1167.000000,445.596032,1.570796,0.000000,1.800000
628,15.700000,1167.000000,446.488889,1.570796,0.000000,1.800000
629,15.725000,1167.000000,447.381746,1.570796,0.000000,1.800000
630,15.750000,1166.805826,448.194174,1.805400,-0.418423,1.750692
631,15.775000,1166.174481,448.825519,2.356194,-1.272792,1.272792
632,15.800000,1166.000000,449.646104,1.780306,-0.374365,1.760639
633,15.825000,1166.000000,450.538961,1.570796,0.000000,1.800000
634,15.850000,1166.000000,451.431818,1.570796,0.000000,1.800000
635,15.875000,1166.000000,452.324675,1.570796,0.000000,1.800000
636,15.900000,1166.000000,453.217533,1.570796,0.000000,1.800000
637,15.925000,1166.000000,454.110390,1.570796,0.000000,1.800000
638,15.950000,1165.997704,455.002296,1.573370,-0.004633,1.799994
639,15.975000,1165.366359,455.633641,2.356194,-1.272792,1.272792
640,16.000000,1165.000000,456.374748,2.029906,-0.797670,1.613605
641,16.025000,1165.000000,457.267605,1.570796,0.000000,1.800000
642,16.050000,1165.000000,458.160462,1.570796,0.000000,1.800000
643,16.075000,1165.000000,459.053319,1.570796,0.000000,1.800000
644,16.100000,1165.000000,459.946176,1.570796,0.000000,1.800000
645,16.125000,1165.000000,460.839033,1.570796,0.000000,1.800000
646,16.150000,1165.000000,461.731890,1.570796,0.000000,1.800000
647,16.175000,1165.000000,462.624748,1.570796,0.000000,1.800000
648,16.200000,1165.000000,463.517605,1.570796,0.000000,1.800000
649,16.225000,1165.000000,464.410462,1.570796,0.000000,1.800000
650,16.250000,1165.000000,465.303319,1.570796,0.000000,1.800000
651,16.275000,1164.861283,466.138717,1.735344,-0.294852,1.775686
652,16.300000,1164.229937,466.770063,2.356194,-1.272792,1.272792
653,16.325000,1164.000000,467.567677,1.851468,-0.498601,1.729565
654,16.350000,1164.000000,468.460534,1.570796,0.000000,1.800000
655,16.375000,1164.000000,469.353391,1.570796,0.000000,1.800000
656,16.400000,1164.000000,470.246248,1.570796,0.000000,1.800000
657,16.425000,1164.000000,471.139105,1.570796,0.000000,1.800000
658,16.450000,1164.000000,472.031963,1.570796,0.000000,1.800000
659,16.475000,1164.000000,472.924820,1.570796,0.000000,1.800000
660,16.500000,1164.000000,473.817677,1.570796,0.000000,1.800000
661,16.525000,1164.000000,474.710534,1.570796,0.000000,1.800000
662,16.550000,1164.000000,475.603391,1.570796,0.000000,1.800000
663,16.575000,1164.000000,476.496248,1.570796,0.000000,1.800000
664,16.600000,1164.000000,477.389105,1.570796,0.000000,1.800000
665,16.625000,1164.000000,478.281963,1.570796,0.000000,1.800000
666,16.650000,1164.000000,479.174820,1.570796,0.000000,1.800000
667,16.675000,1164.000000,480.067677,1.570796,0.000000,1.800000
668,16.700000,1164.000000,480.960534,1.570796,0.000000,1.800000
669,16.725000,1164.000000,481.853391,1.570796,0.000000,1.800000
670,16.750000,1164.000000,482.746248,1.570796,0.000000,1.800000
671,16.775000,1164.000000,483.639105,1.570796,0.000000,1.800000
672,16.800000,1164.000000,484.531963,1.570796,0.000000,1.800000
673,16.825000,1164.000000,485.424820,1.570796,0.000000,1.800000
674,16.850000,1164.000000,486.317677,1.570796,0.000000,1.800000
675,16.875000,1164.000000,487.210534,1.570796,0.000000,1.800000
676,16.900000,1164.000000,488.103391,1.570796,0.000000,1.800000
677,16.925000,1164.000000,488.996248,1.570796,0.000000,1.800000
678,16.950000,1164.000000,489.889105,1.570796,0.000000,1.800000
679,16.975000,1164.000000,490.781963,1.570796,0.000000,1.800000
680,17.000000,1164.000000,491.674820,1.570796,0.000000,1.800000
681,17.025000,1164.000000,492.567677,1.570796,0.000000,1.800000
682,17.050000,1164.000000,493.460534,1.570796,0.000000,1.800000
683,17.075000,1164.000000,494.353391,1.570796,0.000000,1.800000
684,17.100000,1164.000000,495.246248,1.570796,0.000000,1.800000
685,17.125000,1164.000000,496.139105,1.570796,0.000000,1.800000
686,17.150000,1164.000000,497.031963,1.570796,0.000000,1.800000
687,17.175000,1164.000000,497.924820,1.570796,0.000000,1.800000
688,17.200000,1164.000000,498.817677,1.570796,0.000000,1.800000
689,17.225000,1164.000000,499.710534,1.570796,0.000000,1.800000
690,17.250000,1164.000000,500.603391,1.570796,0.000000,1.800000
691,17.275000,1164.000000,501.496248,1.570796,0.000000,1.800000
692,17.300000,1164.000000,502.389105,1.570796,0.000000,1.800000
693,17.325000,1164.000000,503.281963,1.570796,0.000000,1.800000
694,17.350000,1164.000000,504.174820,1.570796,0.000000,1.800000
695,17.375000,1164.000000,505.067677,1.570796,0.000000,1.800000
696,17.400000,1164.000000,505.960534,1.570796,0.000000,1.800000
697,17.425000,1164.000000,506.853391,1.570796,0.000000,1.800000
698,17.450000,1164.000000,507.746248,1.570796,0.000000,1.800000
699,17.475000,1164.000000,508.639105,1.570796,0.000000,1.800000
700,17.500000,1164.000000,509.531963,1.570796,0.000000,1.800000
701,17.525000,1164.000000,510.424820,1.570796,0.000000,1.800000
702,17.550000,1164.000000,511.317677,1.570796,0.000000,1.800000
703,17.575000,1164.000000,512.210534,1.570796,0.000000,1.800000
704,17.600000,1164.000000,513.103391,1.570796,0.000000,1.800000
705,17.625000,1164.000000,513.996248,1.570796,0.000000,1.800000
706,17.650000,1164.000000,514.889105,1.570796,0.000000,1.800000
707,17.675000,1164.000000,515.781963,1.570796,0.000000,1.800000
708,17.700000,1164.000000,516.674820,1.570796,0.000000,1.800000
709,17.725000,1164.000000,517.567677,1.570796,0.000000,1.800000
710,17.750000,1164.000000,518.460534,1.570796,0.000000,1.800000
711,17.775000,1164.000000,519.353391,1.570796,0.000000,1.800000
712,17.800000,1164.000000,520.246248,1.570796,0.000000,1.800000
713,17.825000,1164.000000,521.139105,1.570796,0.000000,1.800000
714,17.850000,1164.000000,522.031963,1.570796,0.000000,1.800000
715,17.875000,1164.000000,522.924820,1.570796,0.000000,1.800000
